"","X","Report.Number","Agency.Name","Crash.Date.Time","Route.Type","Road.Name","Municipality","Weather","Surface.Condition","Light","Traffic.Control","Driver.Substance.Abuse","Collision.Type","Driver.Distracted.By","Vehicle.ID","Vehicle.Damage.Extent","Vehicle.Body.Type","Vehicle.Model","Vehicle.Movement","Speed.Limit","Parked.Vehicle","Equipment.Problems","Location","class"
"776",775,569,1,280,1,38,8,2,4,0,0,5,15,5,384,1,14,116,0,3,0,1,557,"2"
"777",776,569,1,280,1,38,8,2,4,0,0,5,15,7,433,1,14,193,8,7,0,1,557,"2"
"778",777,536,1,282,1,100,14,2,4,4,2,5,7,7,840,2,14,5,18,8,0,1,110,"2"
"779",778,536,1,282,1,100,14,2,4,4,2,5,7,7,465,1,14,5,9,8,0,1,110,"2"
"780",779,416,1,580,1,50,14,0,4,4,4,5,9,7,8,5,0,170,18,7,0,1,329,"2"
"781",780,371,1,576,1,16,8,0,0,4,4,5,15,7,726,1,0,111,8,7,0,1,537,"1"
"782",781,354,0,572,1,124,8,0,0,3,4,5,3,6,746,1,14,19,8,7,0,1,475,"2"
"783",782,231,3,326,1,28,16,2,4,4,3,5,15,7,107,2,14,43,8,5,0,1,7,"2"
"784",783,558,1,283,2,85,8,2,4,4,1,5,9,7,171,5,14,152,8,7,0,1,573,"1"
"785",784,367,1,286,0,109,14,1,0,4,4,5,4,7,332,1,14,25,5,7,0,1,372,"1"
"786",785,513,1,288,1,38,8,0,0,1,1,5,9,7,633,1,14,90,18,8,0,1,457,"1"
"787",786,88,2,290,1,121,14,0,0,4,4,5,15,7,376,1,14,101,8,7,0,1,201,"2"
"788",787,620,1,267,1,93,8,0,0,4,4,5,9,7,157,2,0,207,18,7,0,1,541,"2"
"789",788,57,2,413,1,126,14,0,0,4,4,5,15,7,886,1,14,172,8,6,0,1,232,"1"
"790",789,57,2,413,1,126,14,0,0,4,4,5,15,6,469,1,14,19,0,5,0,1,232,"1"
"791",790,355,0,445,1,76,8,2,4,4,4,5,9,7,844,5,14,62,15,7,0,1,602,"2"
"792",791,492,1,457,0,109,14,0,0,4,1,5,9,7,295,2,14,43,8,8,0,1,367,"1"
"793",792,567,1,449,1,18,2,0,0,3,1,5,14,7,602,0,14,79,8,7,0,1,12,"1"
"794",793,444,1,436,1,121,14,0,0,4,1,5,15,7,142,1,14,182,8,8,0,1,141,"1"
"795",794,198,2,458,2,134,14,0,0,1,4,5,15,7,277,1,14,169,8,8,0,1,116,"2"
"796",795,238,0,429,1,38,8,0,0,4,4,5,15,7,875,1,14,102,0,6,0,1,556,"1"
"797",796,340,0,300,2,103,8,0,0,4,1,5,15,7,761,1,14,169,8,7,0,1,605,"1"
"798",797,124,2,439,1,126,14,0,0,4,2,5,13,7,307,0,14,5,8,6,0,1,231,"2"
"799",798,238,0,429,1,38,8,0,0,4,4,5,15,7,439,1,14,88,8,6,0,1,556,"2"
"800",799,232,3,434,1,83,16,0,0,1,4,5,4,9,734,1,14,185,5,7,0,1,7,"1"
"801",800,143,2,303,1,121,14,1,0,4,1,5,15,7,428,1,10,136,8,8,0,1,143,"2"
"802",801,13,2,340,1,84,14,2,4,4,4,5,7,7,831,1,14,15,5,9,0,1,279,"2"
"803",802,407,1,318,1,93,8,0,0,4,4,5,9,7,864,2,14,181,15,7,0,1,448,"1"
"804",803,149,2,317,2,46,14,0,0,4,3,5,15,6,83,2,14,207,0,5,0,1,235,"1"
"805",804,149,2,317,2,46,14,0,0,4,3,5,15,7,154,2,14,19,8,5,0,1,235,"1"
"806",805,403,1,339,1,38,8,2,4,4,4,5,9,7,651,2,0,158,18,6,0,1,558,"1"
"807",806,444,1,436,1,121,14,0,0,4,1,5,15,7,848,1,16,207,15,8,0,1,141,"1"
"808",807,203,2,312,1,84,14,0,0,4,1,5,11,7,27,5,14,168,8,7,0,1,288,"2"
"809",808,559,1,310,1,133,15,1,0,4,4,5,9,7,267,5,14,201,15,7,0,1,5,"1"
"810",809,81,2,309,1,121,14,0,0,4,1,5,15,7,288,2,14,236,8,5,0,1,139,"1"
"811",810,213,2,308,1,50,14,0,0,4,4,5,4,7,245,1,14,25,8,8,0,1,323,"2"
"812",811,212,2,183,1,84,14,0,0,4,4,5,9,7,65,1,14,55,15,10,0,1,286,"2"
"813",812,22,2,348,1,30,14,2,4,4,4,5,9,7,317,1,14,19,15,6,0,1,127,"1"
"814",813,23,2,353,1,121,14,2,4,4,3,5,15,7,812,1,14,64,8,8,0,1,172,"2"
"815",814,290,0,367,1,76,8,0,0,1,4,5,15,6,94,1,14,19,5,7,0,1,581,"1"
"816",815,23,2,353,1,121,14,2,4,4,3,5,15,6,865,1,14,43,5,5,0,1,172,"2"
"817",816,22,2,348,1,30,14,2,4,4,4,5,9,7,649,1,14,11,18,6,0,1,127,"1"
"818",817,172,2,466,1,50,14,0,0,4,1,5,9,7,563,1,14,13,8,7,0,1,314,"1"
"819",818,345,0,467,2,13,8,0,0,1,1,5,13,7,286,5,10,241,0,5,0,1,444,"2"
"820",819,458,1,482,1,38,8,0,0,4,4,5,15,7,629,1,14,126,0,7,0,1,607,"2"
"821",820,404,1,371,1,38,8,0,0,4,4,5,15,7,118,1,0,87,8,6,0,1,549,"2"
"822",821,625,1,470,0,109,14,0,0,4,4,5,9,7,599,1,14,190,18,8,0,1,386,"2"
"823",822,125,2,476,1,100,14,0,0,4,2,5,9,7,380,0,14,182,18,7,0,1,95,"2"
"824",823,243,0,594,2,15,8,2,4,4,1,5,12,7,547,1,0,198,8,5,0,1,604,"2"
"825",824,316,0,396,1,93,8,0,0,4,3,5,5,7,872,2,14,169,5,8,0,1,435,"1"
"826",825,535,1,418,1,18,10,0,0,4,4,5,15,7,720,1,15,201,8,5,0,1,46,"2"
"827",826,378,1,582,1,100,14,0,0,4,4,5,9,7,17,1,14,101,8,7,0,1,109,"1"
"828",827,378,1,582,1,100,14,0,0,4,4,5,9,7,615,0,14,46,18,5,0,1,109,"2"
"829",828,211,2,586,1,127,14,0,0,1,4,5,4,7,242,1,14,51,5,9,0,1,332,"2"
"830",829,378,1,582,1,100,14,0,0,4,4,5,9,7,785,0,14,152,18,5,0,1,109,"2"
"831",830,514,1,481,1,124,8,0,0,4,4,5,15,7,36,1,0,22,6,7,0,1,467,"1"
"832",831,405,1,493,0,33,8,1,0,4,4,5,15,7,89,1,14,0,8,7,0,1,364,"1"
"833",832,443,1,498,2,131,8,2,4,4,3,5,9,7,146,1,14,62,18,7,0,1,617,"1"
"834",833,537,1,136,2,67,14,0,0,4,4,5,4,7,545,1,14,127,8,5,0,1,305,"1"
"835",834,613,1,239,0,78,8,0,0,1,4,5,4,6,373,1,14,207,5,9,0,1,418,"1"
"836",835,473,1,598,1,50,14,0,0,4,4,5,15,7,347,1,14,137,8,8,0,1,325,"1"
"837",836,358,0,284,2,107,8,1,0,4,3,5,15,7,429,2,14,19,8,5,0,1,472,"1"
"838",837,622,1,515,1,16,8,2,4,4,4,5,15,7,794,1,14,190,16,5,0,1,548,"1"
"839",838,209,2,517,1,24,14,0,0,4,4,5,15,7,35,1,14,182,8,6,0,1,229,"1"
"840",839,349,0,524,0,109,14,0,0,2,4,5,9,6,549,1,14,223,8,7,0,1,376,"1"
"841",840,353,0,145,1,38,8,0,0,4,4,5,15,6,889,1,14,67,8,6,0,1,507,"1"
"842",841,612,1,564,0,78,8,2,4,4,4,5,4,7,78,1,14,198,8,9,0,1,468,"1"
"843",842,14,2,105,2,134,14,1,0,4,4,5,4,7,781,1,14,43,8,8,0,1,118,"1"
"844",843,150,2,619,1,121,14,0,0,4,1,5,15,6,596,1,14,105,0,2,0,1,228,"1"
"845",844,497,1,91,1,38,8,0,0,4,4,5,4,7,533,4,10,36,8,8,0,1,417,"1"
"846",845,410,1,189,1,100,14,2,4,1,4,5,9,7,657,2,14,25,18,7,0,1,90,"1"
"847",846,205,2,30,1,100,14,1,0,4,4,5,15,5,34,0,14,19,5,7,0,1,99,"1"
"848",847,581,1,104,1,121,14,0,0,4,4,5,9,7,635,2,14,55,8,8,0,1,179,"1"
"849",848,214,2,112,1,121,14,0,0,4,1,5,9,7,256,2,14,25,15,6,0,1,151,"1"
"850",849,410,1,189,1,100,14,2,4,1,4,5,9,7,782,2,14,127,18,7,0,1,90,"1"
"851",850,291,0,186,0,78,8,1,0,4,1,5,7,7,742,1,14,43,8,2,0,1,416,"1"
"852",851,381,1,122,1,18,4,0,0,4,1,5,15,7,860,0,15,18,0,7,0,1,48,"1"
"853",852,500,1,125,1,119,16,0,0,4,3,5,15,7,807,1,14,20,8,7,0,1,45,"1"
"854",853,480,1,43,1,38,14,0,0,4,4,5,4,6,173,0,0,160,5,8,0,1,398,"1"
"855",854,381,1,122,1,18,4,0,0,4,1,5,15,7,693,0,15,201,8,7,0,1,48,"1"
"856",855,380,1,146,1,18,10,0,0,1,4,5,15,7,595,2,14,55,8,7,0,1,68,"1"
"857",856,239,0,305,2,123,8,2,4,4,1,5,13,7,652,1,14,26,8,5,0,1,442,"1"
"858",857,273,0,46,1,38,8,0,0,1,1,5,9,7,845,2,14,207,15,6,0,1,532,"1"
"859",858,618,1,68,2,103,8,0,0,4,1,5,15,9,306,1,14,19,0,5,0,1,596,"1"
"860",859,604,1,80,1,99,15,0,0,4,3,5,7,7,801,1,14,121,8,7,0,1,0,"1"
"861",860,151,2,74,1,121,14,0,0,4,1,5,9,7,314,3,14,61,8,7,0,1,202,"1"
"862",861,317,0,82,1,44,8,1,4,1,4,5,9,6,422,1,0,158,8,10,0,1,413,"1"
"863",862,318,0,1,1,76,8,0,0,4,4,5,9,7,39,1,14,190,15,7,0,1,592,"1"
"864",863,126,2,5,2,59,14,0,0,4,3,5,15,6,153,0,14,182,0,5,0,1,115,"1"
"865",864,204,2,115,1,127,14,0,0,4,1,5,9,7,9,1,14,199,15,6,0,1,244,"1"
"866",865,493,1,191,1,132,13,0,0,1,3,5,15,7,322,0,22,224,8,8,0,1,446,"1"
"867",866,292,0,246,1,76,8,2,4,1,4,5,4,7,313,0,14,17,8,7,0,1,583,"1"
"868",867,470,1,243,1,34,14,2,4,1,4,5,4,6,540,1,14,110,8,8,0,1,246,"1"
"869",868,576,1,14,1,38,14,0,0,1,4,5,4,7,181,1,14,113,5,8,0,1,379,"1"
"870",869,274,0,199,1,76,8,0,0,1,4,5,15,6,249,1,14,209,5,6,0,1,584,"1"
"871",870,274,0,199,1,76,8,0,0,1,4,5,15,7,355,1,16,17,8,6,0,1,584,"1"
"872",871,547,1,202,1,18,10,0,0,4,4,5,15,7,895,1,14,235,16,8,0,1,63,"1"
"873",872,24,2,160,1,100,14,0,0,1,1,5,9,7,60,1,14,51,18,7,0,1,128,"1"
"874",873,334,0,6,1,38,8,0,0,4,1,5,15,7,161,1,14,182,8,6,0,1,546,"1"
"875",874,357,0,242,1,104,8,2,4,4,4,5,9,7,735,1,14,218,18,6,0,1,441,"1"
"876",875,352,0,354,1,38,8,0,0,4,3,5,15,7,186,1,14,4,8,7,0,1,498,"1"
"877",876,359,0,425,1,93,8,0,0,4,4,5,15,7,252,1,14,223,8,8,0,1,462,"1"
"878",877,359,0,425,1,93,8,0,0,4,4,5,15,6,601,1,14,10,5,8,0,1,462,"1"
"879",878,153,2,424,1,121,14,0,0,4,1,5,9,7,409,1,14,25,15,8,0,1,178,"1"
"880",879,560,1,178,1,100,14,0,0,1,4,5,9,7,604,5,16,235,18,8,0,1,150,"1"
"881",880,152,2,179,2,23,14,0,4,4,4,5,4,6,135,1,14,67,0,3,0,1,317,"1"
"882",881,588,1,8,1,18,3,0,0,1,1,5,9,7,271,5,16,223,8,6,0,1,29,"1"
"883",882,469,1,21,2,134,14,0,0,4,4,5,9,7,321,2,14,206,15,8,0,1,124,"1"
"884",883,421,1,16,1,124,8,0,0,1,3,5,15,7,93,1,14,180,8,7,0,1,470,"1"
"885",884,58,2,278,2,98,14,0,0,4,3,5,15,6,41,1,14,51,0,5,0,1,137,"1"
"886",885,341,0,271,2,103,8,0,0,1,3,5,9,7,723,5,14,51,18,5,0,1,551,"1"
"887",886,335,0,18,2,40,8,0,0,4,1,5,7,7,857,1,0,169,8,5,0,1,555,"1"
"888",887,552,1,24,2,131,8,0,0,4,3,5,15,7,686,1,14,183,8,6,0,1,610,"1"
"889",888,573,1,17,1,18,4,0,1,4,1,5,13,7,715,1,14,149,8,7,0,1,47,"1"
"890",889,215,2,299,1,50,14,0,0,4,4,5,15,7,696,1,14,182,8,7,0,1,344,"1"
"891",890,216,2,301,1,121,14,0,0,4,1,5,9,7,892,5,14,207,8,7,0,1,197,"1"
"892",891,206,2,298,1,121,14,0,0,4,1,5,15,6,385,1,14,214,8,8,0,1,146,"1"
"893",892,553,1,294,0,78,8,0,0,4,3,5,4,6,811,1,14,169,5,6,0,1,396,"1"
"894",893,540,1,285,1,76,8,0,0,4,4,5,9,7,103,5,14,81,15,7,0,1,587,"1"
"895",894,343,0,297,1,38,8,0,0,4,4,5,9,7,502,5,14,43,15,6,0,1,550,"1"
"896",895,508,1,251,1,20,8,0,0,4,1,5,13,6,371,1,14,99,2,8,0,1,384,"1"
"897",896,487,1,255,1,38,14,0,0,4,4,5,9,7,714,3,14,182,15,9,0,1,354,"1"
"898",897,360,0,349,2,3,8,0,0,4,1,5,15,7,228,1,14,134,8,5,0,1,465,"1"
"899",898,350,0,220,0,78,8,0,0,1,4,5,15,6,234,1,14,199,8,8,0,1,431,"1"
"900",899,611,1,262,2,69,0,3,3,4,1,5,0,7,531,1,15,189,0,7,0,1,620,"1"
"901",900,342,0,263,1,104,8,3,4,4,4,5,15,7,559,1,14,25,0,6,0,1,436,"1"
"902",901,356,0,460,2,40,8,0,0,4,3,5,3,7,574,1,14,196,5,5,0,1,513,"1"
